t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645804948,294,0.053328,0.000000,0.000000,0.000000,events/second
1645905630,294,13.285220,0.000000,0.000000,0.000000,events/second
1645905660,294,5.622672,0.000000,0.000000,0.000000,events/second
1645905690,294,3.572302,0.000000,0.000000,0.000000,events/second
1645905720,294,2.617587,0.000000,0.000000,0.000000,events/second
1645905750,294,2.065747,0.000000,0.000000,0.000000,events/second
1645905780,294,1.705969,0.000000,0.000000,0.000000,events/second
1645905810,294,1.452983,0.000000,0.000000,0.000000,events/second
1645905840,294,1.265285,0.000000,0.000000,0.000000,events/second
1645905870,294,1.120560,0.000000,0.000000,0.000000,events/second
1645905900,294,1.005564,0.000000,0.000000,0.000000,events/second
1645905930,294,0.911969,0.000000,0.000000,0.000000,events/second
1645905960,294,0.834286,0.000000,0.000000,0.000000,events/second
1645905990,294,0.768822,0.000000,0.000000,0.000000,events/second
1645906020,294,0.712870,0.000000,0.000000,0.000000,events/second
1645906050,294,0.664520,0.000000,0.000000,0.000000,events/second
1645906080,294,0.622310,0.000000,0.000000,0.000000,events/second
1645906110,294,0.585138,0.000000,0.000000,0.000000,events/second
1645906140,294,0.552163,0.000000,0.000000,0.000000,events/second
1645906170,294,0.522702,0.000000,0.000000,0.000000,events/second
1645906200,294,0.496225,0.000000,0.000000,0.000000,events/second
1645906230,294,0.472300,0.000000,0.000000,0.000000,events/second
1645906260,294,0.450576,0.000000,0.000000,0.000000,events/second
1645906290,294,0.430767,0.000000,0.000000,0.000000,events/second
1645906320,294,0.412626,0.000000,0.000000,0.000000,events/second
1645906350,294,0.395951,0.000000,0.000000,0.000000,events/second
1645906380,294,0.380567,0.000000,0.000000,0.000000,events/second
1645906410,294,0.366337,0.000000,0.000000,0.000000,events/second
1645906440,294,0.353130,0.000000,0.000000,0.000000,events/second
1645906470,294,0.340844,0.000000,0.000000,0.000000,events/second
1645906500,294,0.329387,0.000000,0.000000,0.000000,events/second
1645906530,294,0.318670,0.000000,0.000000,0.000000,events/second
1645906560,294,0.308631,0.000000,0.000000,0.000000,events/second
1645906590,294,0.299207,0.000000,0.000000,0.000000,events/second
1645906620,294,0.290341,0.000000,0.000000,0.000000,events/second
1645906651,294,0.281986,0.000000,0.000000,0.000000,events/second
1645906681,294,0.274097,0.000000,0.000000,0.000000,events/second
1645906711,294,0.266638,0.000000,0.000000,0.000000,events/second
1645906741,294,0.259572,0.000000,0.000000,0.000000,events/second
1645906771,294,0.252872,0.000000,0.000000,0.000000,events/second
1645906801,294,0.246509,0.000000,0.000000,0.000000,events/second
1645906831,294,0.240459,0.000000,0.000000,0.000000,events/second
1645906861,294,0.234698,0.000000,0.000000,0.000000,events/second
1645906891,294,0.229207,0.000000,0.000000,0.000000,events/second
1645906921,294,0.223968,0.000000,0.000000,0.000000,events/second
1645906951,294,0.218963,0.000000,0.000000,0.000000,events/second
1645906981,294,0.214176,0.000000,0.000000,0.000000,events/second
1645907011,294,0.209594,0.000000,0.000000,0.000000,events/second
1645907041,294,0.205204,0.000000,0.000000,0.000000,events/second
1645907071,294,0.200993,0.000000,0.000000,0.000000,events/second
1645907101,294,0.196954,0.000000,0.000000,0.000000,events/second
1645907131,294,0.193072,0.000000,0.000000,0.000000,events/second
1645907161,294,0.189340,0.000000,0.000000,0.000000,events/second
1645907191,294,0.185749,0.000000,0.000000,0.000000,events/second
1645907221,294,0.182292,0.000000,0.000000,0.000000,events/second
1645907251,294,0.178962,0.000000,0.000000,0.000000,events/second
1645907281,294,0.175751,0.000000,0.000000,0.000000,events/second
1645907311,294,0.172654,0.000000,0.000000,0.000000,events/second
1645907341,294,0.169664,0.000000,0.000000,0.000000,events/second
1645907371,294,0.166776,0.000000,0.000000,0.000000,events/second
1645907401,294,0.163984,0.000000,0.000000,0.000000,events/second
1645907431,294,0.161284,0.000000,0.000000,0.000000,events/second
1645907461,294,0.158672,0.000000,0.000000,0.000000,events/second
1645907491,294,0.156144,0.000000,0.000000,0.000000,events/second
1645907521,294,0.153694,0.000000,0.000000,0.000000,events/second
1645907551,294,0.151320,0.000000,0.000000,0.000000,events/second
1645907581,294,0.149018,0.000000,0.000000,0.000000,events/second
1645907611,294,0.146785,0.000000,0.000000,0.000000,events/second
1645907641,294,0.144619,0.000000,0.000000,0.000000,events/second
