t,value
1646288641,99
1646288671,97
1646288701,97
1646288731,97
1646288761,97
1646288791,97
1646288821,97
1646288851,97
1646288881,97
1646288911,98
1646288941,98
1646288971,97
1646289001,97
1646289031,97
1646289061,97
1646289091,97
1646289121,97
1646289151,97
1646289181,97
1646289211,98
1646289241,98
1646289271,97
1646289301,97
1646289331,97
1646289361,97
1646289391,97
1646289421,97
1646289451,97
1646289481,97
1646289511,98
1646289541,98
1646289571,97
1646289601,97
1646289631,97
1646289661,97
1646289691,97
1646289721,97
1646289751,97
1646289781,97
1646289811,99
1646289841,99
1646289871,97
1646289901,97
1646289931,97
1646289961,97
1646289991,97
1646290021,97
1646290051,97
1646290081,97
1646290111,98
1646290141,98
1646290171,97
1646290201,97
1646290231,97
1646290261,97
1646290291,97
1646290321,97
1646290351,97
1646290381,97
1646290411,99
1646290441,99
1646290471,97
1646290501,97
1646290531,97
1646291575,112
1646291605,112
1646291635,99
1646291665,98
1646291695,98
1646291725,98
1646291755,98
1646291785,98
1646291815,98
1646291845,100
1646291875,100
1646291905,100
1646291935,99
1646291965,98
1646291995,98
1646292025,98
1646292055,98
1646292085,98
1646292115,97
1646292145,97
1646292175,97
1646292205,99
1646292235,99
1646292265,97
1646292295,97
1646292325,97
1646292355,97
1646292385,97
1646292415,97
1646292445,97
1646292475,99
1646292505,100
1646292535,100
1646292565,99
1646292595,99
1646292625,99
1646292655,99
1646292685,99
1646292715,99
1646292745,99
1646292775,99
1646292805,100
1646292835,100
1646292865,98
1646292895,98
1646292925,98
1646292955,98
1646292985,98
1646293015,98
1646293045,98
1646293075,98
1646293105,99
1646293135,98
1646293165,97
1646293195,97
1646293225,97
1646293255,97
1646293285,97
1646293315,97
1646293345,97
1646293375,97
1646293405,98
1646293435,98
1646293465,97
1646293495,97
1646293525,97
1646293555,97
1646293585,97
1646293615,97
1646293645,97
1646293675,97
1646293705,98
1646293735,98
1646293766,97
1646293796,97
1646293826,97
1646293856,97
1646293886,97
1646293916,97
1646293946,97
1646293976,97
1646294006,99
1646294036,99
1646294066,97
1646294096,97
1646294126,97
1646294156,97
1646294186,97
1646294216,97
1646294246,97
1646294276,97
1646294306,98
1646294336,98
1646294366,97
1646294396,97
1646294426,97
1646294456,97
1646294486,97
1646294516,97
1646294546,97
1646294576,97
1646294606,98
1646294636,98
1646294666,97
1646294696,97
1646294726,97
1646294848,105
1646294878,105
1646294908,99
1646294938,99
1646294968,98
1646294998,98
1646295028,98
1646295058,98
1646295088,98
1646295118,98
1646295148,98
1646295178,98
1646295208,99
1646295238,99
1646295268,98
1646295298,98
1646295328,98
1646295358,98
1646295388,98
1646295418,98
1646295448,98
1646295478,98
1646295508,99
1646295538,99
1646295568,98
1646295598,98
1646295628,98
1646295658,98
1646295688,98
1646295718,98
1646295748,98
1646295778,98
1646295808,99
1646295838,99
1646295868,98
1646295898,98
1646295928,98
1646295958,98
1646295988,98
1646296018,98
1646296048,98
1646296078,98
1646296108,99
1646296138,99
1646296168,98
1646296198,98
1646296228,98
1646296258,98
1646296288,98
1646296318,98
1646296348,98
1646296378,98
1646296408,99
1646296438,99
1646296468,98
1646296498,98
1646296528,98
1646296558,98
1646296588,98
1646296618,98
1646296648,98
1646296678,98
1646296708,99
1646296738,99
1646296768,98
1646296798,98
1646296828,98
1646296920,134
1646296951,134
