t,value
1646900612,55
1646900642,55
1646900672,55
1646900702,55
1646900732,55
1646900762,55
1646900792,55
1646900822,55
1646900852,55
1646900882,55
1646900913,55
1646900943,55
1646900973,55
1646901003,55
1646901033,55
1646901063,55
1646901093,55
1646901123,55
1646901153,55
1646901183,55
1646901213,55
1646901243,55
1646901273,55
1646901303,55
1646901333,55
1646901363,55
1646901393,55
1646901423,55
1646901453,55
1646901483,55
1646901513,55
1646901543,55
1646901573,55
1646901603,55
1646901633,55
1646901663,55
1646901693,55
1646901723,55
1646901753,55
1646901783,55
1646901813,55
1646901843,55
1646901873,55
1646901903,55
1646901933,55
1647095010,55
1647095040,55
1647095070,55
1647095101,55
1647095131,55
1647095161,55
1647095191,55
1647095221,55
1647095251,55
1647095281,55
1647095311,55
1647095341,55
1647095371,55
1647095401,55
1647095431,55
1647095461,55
1647095491,55
1647095521,55
1647095551,55
1647095581,55
1647095611,55
1647095641,55
1647095671,55
1647095701,55
1647095731,55
1647095761,55
1647095791,55
1647095821,55
1647095851,55
1647095881,55
1647095911,55
1647095941,55
1647095971,55
1647096001,55
1647096031,55
1647096061,55
1647096091,55
1647096121,55
1647096151,55
1647096181,55
1647096211,55
1647096241,55
1647096271,55
1647096301,55
1647096331,55
1647096361,55
1647096391,55
1647096421,55
1647096451,55
1647096481,55
1647096511,55
1647096541,55
1647096571,55
1647096601,55
1647096631,55
1647096661,55
1647096691,55
1647096721,55
1647096751,55
1647096781,55
1647096811,55
1647096841,55
1647096871,55
1647096901,55
1647096931,55
1647096961,55
1647096991,55
1647097021,55
1647097051,55
1647097081,55
1647097111,55
1647097141,55
1647097171,55
1647097201,55
1647097231,55
1647097261,55
1647097291,55
1647097321,55
1647097351,55
1647097381,55
1647097411,55
1647097441,55
1647097471,55
1647097501,55
1647097531,55
1647097561,55
1647097591,55
1647097621,55
1647097651,55
1647097681,55
1647097711,55
1647097741,55
1647097771,55
1647097801,55
1647097831,55
1647097861,55
1647097891,55
1647097921,55
1647097951,55
1647097981,55
1647098011,55
1647098041,55
1647098071,55
1647098101,55
1647098132,55
1647098162,55
1647098192,55
1647098222,55
1647098252,55
1647098282,55
1647098312,55
1647098342,55
1647098372,55
1647098402,55
1647098432,55
1647098462,55
1647098492,55
1647098522,55
1647098552,55
1647098582,55
1647098612,55
1647098642,55
1647098672,55
1647098702,55
1647098732,55
1647098762,55
1647098792,55
1647098822,55
1647098852,55
1647098882,55
1647098912,55
1647098942,55
1647098972,55
1647099002,55
1647099032,55
1647099062,55
1647099092,55
1647099122,55
1647099152,55
1647099182,55
1647099212,55
1647099242,55
1647099272,55
1647099302,55
1647099332,55
1647099362,55
1647099392,55
1647099422,55
1647099452,55
1647099482,55
1647099512,55
1647099542,55
1647099572,55
1647099602,55
1647099632,55
1647099662,55
1647099692,55
1647099722,55
1647099752,55
1647099782,55
1647099812,55
1647099842,55
1647099872,55
1647099902,55
1647099932,55
1647099962,55
1647099992,55
1647100022,55
1647100052,55
1647100082,55
1647100112,55
1647100142,55
1647100172,55
1647100202,55
1647100232,55
1647100262,55
1647100292,55
1647100322,55
1647100352,55
1647100382,55
1647100412,55
1647100442,55
1647100472,55
1647100502,55
1647100532,55
1647100562,55
1647100592,55
1647100622,55
1647100652,55
1647100682,55
1647100712,55
1647100742,55
1647100772,55
1647100802,55
1647100832,55
1647100862,55
1647100892,55
1647100922,55
1647100952,55
1647100982,55
1647101012,55
1647101043,55
1647101073,55
1647101103,55
1647101133,55
1647101163,55
1647101193,55
1647101223,55
1647101253,55
1647101283,55
1647101313,55
1647101343,55
1647101373,55
1647101403,55
1647101433,55
1647101463,55
1647101493,55
1647101523,55
1647187026,55
1647346590,55
1647346621,55
1647346651,55
1647346681,55
1647346711,55
1647346741,55
1647346771,55
1647346801,55
1647346831,55
1647346861,55
1647346891,55
1647346921,55
1647346951,55
1647346981,55
1647347011,55
1647347041,55
1647347071,55
1647347101,55
1647347131,55
1647347161,55
1647347191,55
1647347221,55
1647347251,55
1647347281,55
1647347311,55
1647347341,55
1647347371,55
1647347401,55
1647347431,55
1647347461,55
1647347491,55
1647347521,55
1647347551,55
1647347581,55
1647347611,55
1647347641,55
1647347671,55
1647347701,55
1647347731,55
1647347761,55
1647347792,55
1647347822,55
1647347852,55
1647347882,55
1647347912,55
1647347942,55
1647347972,55
1647348002,55
1647348032,55
1647348062,55
1647348092,55
1647348122,55
1647348152,55
1647348182,55
1647348212,55
1647348242,55
1647348272,55
1647348302,55
1647348332,55
1647348362,55
1647348392,55
1647348422,55
1647348452,55
1647348482,55
1647348512,55
1647348542,55
1647348572,55
1647348602,55
1647348632,55
1647348662,55
1647348692,55
1647348722,55
1647348752,55
1647348782,55
1647348812,55
1647348842,55
1647348872,55
1647348902,55
1647348932,55
1647348962,55
1647348992,55
1647349022,55
1647349052,55
1647349082,55
1647349112,55
1647349142,55
1647349172,55
1647349202,55
1647349232,55
1647349262,55
1647349292,55
1647349322,55
1647349352,55
1647349382,55
1647349412,55
1647349442,55
1647349472,55
1647349502,55
1647349532,55
1647349562,55
1647349592,55
1647349622,55
1647349652,55
1647349682,55
1647349712,55
1647349742,55
1647349772,55
1647349802,55
1647349832,55
1647349862,55
1647349892,55
1647349922,55
1647349952,55
1647349982,55
1647350012,55
1647350042,55
1647350072,55
1647350102,55
1647350132,55
1647350162,55
1647350192,55
1647350222,55
1647350252,55
1647350282,55
1647350312,55
1647350342,55
1647350372,55
1647350402,55
1647350432,55
1647350462,55
1647350492,55
1647350522,55
