t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1648590576,2883,1251,6.486381,0,39.888950,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590606,2885,1251,6.483463,0,39.889169,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590637,2889,1251,6.480545,0,39.889387,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590667,2891,1251,6.476654,0,39.889629,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590697,2895,1251,6.476654,0,39.889629,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590727,2897,1251,6.476654,0,39.889629,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590757,2901,1251,6.473735,0,39.889847,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590787,2903,1251,6.469844,0,39.890088,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590817,2907,1251,6.469844,0,39.890088,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590847,2909,1251,6.469844,0,39.890088,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590877,2913,1251,6.466926,0,39.890379,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590907,2915,1251,6.466926,0,39.890379,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590937,2919,1251,6.464981,0,39.890548,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590967,2921,1251,6.464981,0,39.890548,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648590997,2925,1251,6.459144,0,39.891080,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591027,2927,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591057,2931,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591087,2933,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591117,2937,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591147,2939,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591177,2943,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591207,2945,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591237,2949,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591267,2951,1251,6.454280,0,39.891440,4.000000,6.000000,9.000000,18.000000,44.710000,1219.332000
1648591297,2964,1251,6.632296,0,40.159092,4.000000,6.000000,9.550000,21.520000,45.000000,1219.332000
1648591327,2974,1251,6.636187,0,40.160049,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591357,2988,1251,6.627432,0,40.160611,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591387,2993,1251,6.624514,0,40.160936,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591417,3002,1251,6.618677,0,40.161608,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591447,3004,1251,6.618677,0,40.161608,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591477,3008,1251,6.618677,0,40.161608,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591507,3010,1251,6.618677,0,40.161608,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591537,3014,1251,6.609922,0,40.162263,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591567,3016,1251,6.606031,0,40.162516,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591597,3018,1251,6.606031,0,40.162516,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591627,3022,1251,6.606031,0,40.162516,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591657,3024,1251,6.600195,0,40.162943,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591687,3029,1251,6.600195,0,40.162943,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591717,3031,1251,6.600195,0,40.162943,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591747,3035,1251,6.599222,0,40.163043,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591777,3037,1251,6.599222,0,40.163043,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591807,3041,1251,6.599222,0,40.163043,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591837,3043,1251,6.596304,0,40.163268,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591867,3047,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591897,3049,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591927,3053,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591957,3055,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648591987,3059,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648592017,3061,1251,6.595331,0,40.163367,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648592047,3065,1251,6.591440,0,40.163716,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648592077,3067,1251,6.591440,0,40.163716,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648592107,3071,1251,6.586576,0,40.164139,4.000000,6.000000,10.000000,21.520000,45.000000,1219.332000
1648592137,3073,1251,6.582685,0,40.164389,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592167,3077,1251,6.578794,0,40.164736,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592197,3079,1251,6.578794,0,40.164736,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592227,3083,1251,6.575875,0,40.164960,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592257,3085,1251,6.573930,0,40.165134,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592287,3089,1251,6.571012,0,40.165357,4.000000,5.750000,10.000000,21.520000,45.000000,1219.332000
1648592317,3091,1251,6.425097,0,39.908162,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592347,3095,1251,6.422179,0,39.908425,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592377,3097,1251,6.418288,0,39.908758,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592407,3101,1251,6.418288,0,39.908758,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592437,3103,1251,6.418288,0,39.908758,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592467,3107,1251,6.413424,0,39.909138,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592497,3109,1251,6.411479,0,39.909305,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592527,3113,1251,6.403696,0,39.909677,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592557,3115,1251,6.399805,0,39.910009,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592587,3119,1251,6.399805,0,39.910009,4.000000,5.000000,9.550000,18.420000,44.710000,1219.332000
1648592617,3121,1251,6.391051,0,39.910206,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592647,3125,1251,6.386187,0,39.910534,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592677,3127,1251,6.381323,0,39.910983,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592707,3131,1251,6.378405,0,39.911194,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592737,3133,1251,6.376459,0,39.911359,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592767,3137,1251,6.372568,0,39.911737,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592797,3139,1251,6.372568,0,39.911737,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592827,3143,1251,6.372568,0,39.911737,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592857,3145,1251,6.366732,0,39.912230,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592887,3149,1251,6.360895,0,39.912625,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592917,3151,1251,6.357004,0,39.912855,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592947,3155,1251,6.357004,0,39.912855,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648592977,3157,1251,6.357004,0,39.912855,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593007,3161,1251,6.356031,0,39.912900,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593037,3163,1251,6.356031,0,39.912900,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593067,3167,1251,6.356031,0,39.912900,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593097,3169,1251,6.354086,0,39.913064,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593127,3173,1251,6.354086,0,39.913064,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593157,3175,1251,6.351167,0,39.913322,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593187,3179,1251,6.351167,0,39.913322,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593217,3181,1251,6.348249,0,39.913603,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593247,3185,1251,6.343385,0,39.913926,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593277,3187,1251,6.340467,0,39.914134,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593307,3191,1251,6.340467,0,39.914134,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593337,3193,1251,6.340467,0,39.914134,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593367,3197,1251,6.338521,0,39.914346,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593397,3199,1251,6.333658,0,39.914692,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593427,3203,1251,6.326848,0,39.915175,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593457,3205,1251,6.311284,0,39.913738,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593487,3209,1251,6.307393,0,39.914061,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593517,3211,1251,6.305447,0,39.914223,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593547,3215,1251,6.296693,0,39.914667,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593577,3217,1251,6.295720,0,39.914784,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593607,3221,1251,6.290856,0,39.915149,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593637,3223,1251,6.290856,0,39.915149,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593667,3227,1251,6.283074,0,39.915693,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593697,3229,1251,6.276265,0,39.916070,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593727,3233,1251,6.276265,0,39.916070,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593757,3235,1251,6.276265,0,39.916070,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593787,3239,1251,6.273346,0,39.916273,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593817,3241,1251,6.268482,0,39.916489,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593847,3245,1251,6.267510,0,39.916581,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593877,3247,1251,6.267510,0,39.916581,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593908,3251,1251,6.267510,0,39.916581,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593938,3253,1251,6.267510,0,39.916581,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593968,3257,1251,6.264591,0,39.916783,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648593998,3259,1251,6.264591,0,39.916783,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594028,3263,1251,6.261673,0,39.917034,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594058,3265,1251,6.261673,0,39.917034,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594088,3269,1251,6.259728,0,39.917193,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594118,3271,1251,6.259728,0,39.917193,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594148,3275,1251,6.260700,0,39.917077,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594178,3277,1251,6.260700,0,39.917077,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594208,3281,1251,6.260700,0,39.917077,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594238,3283,1251,6.258755,0,39.917236,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594268,3287,1251,6.254864,0,39.917457,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594298,3289,1251,6.254864,0,39.917457,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594328,3293,1251,6.250000,0,39.917792,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648594358,3295,1251,6.250000,0,39.917792,4.000000,5.000000,9.000000,18.420000,44.710000,1219.332000
1648703790,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703821,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703851,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703881,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703911,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703941,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648703971,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704001,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704031,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704061,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704091,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704121,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704151,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704181,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704211,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704241,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704271,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704301,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704331,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704362,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704392,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704422,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704452,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704482,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704512,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704542,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704572,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704602,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704632,6,106,72.833333,44,27.578373,70.000000,101.500000,106.000000,106.000000,106.000000,106.000000
1648704662,10,106,49.100000,5,38.083096,45.500000,88.750000,106.000000,106.000000,106.000000,106.000000
1648704692,11,106,45.090909,5,38.497934,44.000000,85.000000,106.000000,106.000000,106.000000,106.000000
1648704722,11,106,45.090909,5,38.497934,44.000000,85.000000,106.000000,106.000000,106.000000,106.000000
1648704752,11,106,45.090909,5,38.497934,44.000000,85.000000,106.000000,106.000000,106.000000,106.000000
1648704782,11,106,45.090909,5,38.497934,44.000000,85.000000,106.000000,106.000000,106.000000,106.000000
1648704812,12,106,41.833333,5,38.401783,41.000000,77.500000,106.000000,106.000000,106.000000,106.000000
1648704842,12,106,41.833333,5,38.401783,41.000000,77.500000,106.000000,106.000000,106.000000,106.000000
1648704872,12,106,41.833333,5,38.401783,41.000000,77.500000,106.000000,106.000000,106.000000,106.000000
1648704902,13,106,39.000000,5,38.159752,38.000000,70.000000,106.000000,106.000000,106.000000,106.000000
1648704932,13,106,39.000000,5,38.159752,38.000000,70.000000,106.000000,106.000000,106.000000,106.000000
1648704962,14,106,36.571429,5,37.772017,22.000000,62.500000,106.000000,106.000000,106.000000,106.000000
1648704992,18,106,30.777778,4,35.246286,6.000000,49.000000,106.000000,106.000000,106.000000,106.000000
1648705022,18,106,30.777778,4,35.246286,6.000000,49.000000,106.000000,106.000000,106.000000,106.000000
1648705052,18,106,30.777778,4,35.246286,6.000000,49.000000,106.000000,106.000000,106.000000,106.000000
1648705082,21,106,27.047619,4,33.819338,6.000000,45.500000,105.400000,106.000000,106.000000,106.000000
1648705112,21,106,27.047619,4,33.819338,6.000000,45.500000,105.400000,106.000000,106.000000,106.000000
1648705142,21,106,27.047619,4,33.819338,6.000000,45.500000,105.400000,106.000000,106.000000,106.000000
1648705172,21,106,27.047619,4,33.819338,6.000000,45.500000,105.400000,106.000000,106.000000,106.000000
1648705202,22,106,26.000000,4,33.368077,5.500000,44.750000,105.100000,106.000000,106.000000,106.000000
1648705232,23,106,25.043478,4,32.922054,5.000000,44.000000,104.800000,106.000000,106.000000,106.000000
1648705262,23,106,25.043478,4,32.922054,5.000000,44.000000,104.800000,106.000000,106.000000,106.000000
1648705292,23,106,25.043478,4,32.922054,5.000000,44.000000,104.800000,106.000000,106.000000,106.000000
1648705322,23,106,25.043478,4,32.922054,5.000000,44.000000,104.800000,106.000000,106.000000,106.000000
1648705352,30,106,20.233333,3,30.018021,5.000000,31.250000,102.700000,106.000000,106.000000,106.000000
1648705382,32,106,19.250000,3,29.290536,5.000000,23.250000,102.100000,106.000000,106.000000,106.000000
1648705412,32,106,19.250000,3,29.290536,5.000000,23.250000,102.100000,106.000000,106.000000,106.000000
1648705442,32,106,19.250000,3,29.290536,5.000000,23.250000,102.100000,106.000000,106.000000,106.000000
1648705472,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705502,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705532,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705562,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705592,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705622,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705652,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705682,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705712,33,106,18.787879,3,28.951206,5.000000,17.500000,101.800000,106.000000,106.000000,106.000000
1648705742,54,106,13.370370,3,23.523811,5.000000,6.000000,88.750000,105.400000,106.000000,106.000000
1648705772,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705802,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705832,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705862,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705892,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705922,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705952,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648705982,55,106,13.218182,3,23.332294,5.000000,6.000000,88.000000,105.280000,106.000000,106.000000
1648706012,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706042,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706072,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706102,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706132,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706162,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706192,73,106,11.260274,3,20.512887,5.000000,6.000000,64.000000,103.120000,106.000000,106.000000
1648706222,75,106,11.066667,3,20.268691,5.000000,6.000000,61.000000,102.880000,106.000000,106.000000
1648706252,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706282,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706312,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706342,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706372,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706402,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706432,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706462,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706492,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706522,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706552,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706582,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706612,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706642,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706672,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706702,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706733,77,106,10.870130,3,20.037038,5.000000,6.000000,58.000000,102.640000,106.000000,106.000000
1648706763,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706793,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706823,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706853,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706883,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706913,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706943,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648706973,80,106,10.600000,3,19.701314,5.000000,6.000000,54.600000,102.280000,106.000000,106.000000
1648707003,81,106,10.530864,3,19.587679,5.000000,6.000000,54.200000,102.160000,106.000000,106.000000
1648707033,84,644,19.654762,3,73.155140,5.000000,6.000000,96.250000,297.500000,644.000000,644.000000
1648707063,90,644,26.788889,3,87.755597,5.000000,6.000000,102.700000,530.020000,644.000000,644.000000
1648707093,103,644,26.504854,2,82.735567,5.000000,7.000000,99.200000,476.520000,638.440000,644.000000
1648707123,116,644,25.215517,2,78.209730,5.000000,10.000000,96.600000,383.960000,620.370000,644.000000
1648707153,117,644,25.094017,2,77.882978,5.000000,10.500000,96.400000,376.840000,618.980000,644.000000
1648707183,119,644,26.226891,2,78.412365,5.000000,12.000000,100.000000,372.200000,616.200000,644.000000
1648707213,120,644,26.116667,2,78.091541,5.000000,12.000000,99.800000,365.560000,614.810000,644.000000
1648707243,122,644,25.852459,2,77.470834,5.000000,12.000000,99.400000,352.280000,612.030000,644.000000
1648707273,123,644,25.731707,2,77.164299,5.000000,12.000000,99.200000,345.640000,610.640000,644.000000
1648707303,126,644,25.373016,2,76.271487,5.000000,12.000000,98.600000,325.720000,606.470000,644.000000
1648707333,128,644,25.109375,2,75.702093,5.000000,12.000000,98.200000,312.440000,603.690000,644.000000
1648707363,130,644,24.900000,2,75.131807,5.000000,12.000000,97.800000,299.160000,600.910000,644.000000
1648707393,131,644,24.778626,2,74.855172,5.000000,12.000000,97.600000,292.520000,599.520000,644.000000
1648707423,134,644,24.395522,2,74.051396,5.000000,12.000000,97.000000,272.600000,595.350000,644.000000
1648707453,135,644,24.288889,2,73.784971,5.000000,12.000000,96.800000,265.960000,593.960000,644.000000
1648707483,137,644,24.102190,2,73.256628,5.000000,12.000000,96.400000,252.680000,591.180000,644.000000
1648707513,138,644,24.014493,2,72.996049,5.000000,12.000000,96.200000,246.040000,589.790000,644.000000
1648707543,140,644,23.800000,2,72.491051,5.000000,12.000000,95.950000,232.760000,587.010000,644.000000
1648707573,141,644,23.730496,2,72.236405,5.000000,12.000000,95.900000,226.120000,585.620000,644.000000
1648707603,143,644,23.692308,2,71.738495,5.000000,12.000000,95.800000,212.840000,582.840000,644.000000
1648707633,144,644,23.604167,2,71.495045,5.000000,12.000000,95.750000,206.200000,581.450000,644.000000
1648707663,146,644,23.417808,2,71.018090,5.000000,12.000000,95.650000,192.920000,578.670000,644.000000
1648707693,147,644,23.312925,2,70.785882,5.000000,12.000000,95.600000,186.280000,577.280000,644.000000
1648707723,149,644,23.127517,2,70.324277,5.000000,12.000000,95.500000,173.000000,574.500000,644.000000
1648707753,150,644,23.026667,2,70.098775,5.000000,12.000000,95.450000,172.520000,573.110000,644.000000
1648707783,152,644,22.848684,2,69.650762,5.000000,12.000000,95.350000,171.560000,570.330000,644.000000
1648707813,153,644,22.745098,2,69.433093,5.000000,12.000000,95.300000,171.080000,568.940000,644.000000
1648707843,155,644,22.587097,2,68.994898,6.000000,12.000000,95.200000,170.120000,566.160000,644.000000
1648707873,156,644,22.500000,2,68.780577,6.000000,12.000000,95.150000,169.640000,564.770000,644.000000
1648707903,158,644,22.335443,2,68.356839,6.000000,12.000000,95.050000,168.680000,561.990000,644.000000
1648707933,159,644,22.245283,2,68.149660,6.000000,12.000000,95.000000,168.200000,560.600000,644.000000
