t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645910522,1512,0.307585,0.338474,0.307509,0.301957,events/second
1645910552,1518,0.306932,0.286512,0.297429,0.298633,events/second
1645910582,1530,0.307492,0.338474,0.307515,0.301992,events/second
1645910612,1536,0.306848,0.286512,0.297435,0.298667,events/second
1645910642,1548,0.307402,0.338474,0.307519,0.302026,events/second
1645911020,1560,0.288148,0.075377,0.106973,0.205646,events/second
1645911050,1566,0.287662,0.197246,0.134548,0.211981,events/second
1645911080,1578,0.288277,0.194359,0.140611,0.211570,events/second
1645911110,1584,0.287795,0.269412,0.164985,0.217711,events/second
1645911140,1596,0.288403,0.238130,0.168151,0.217112,events/second
1645911170,1602,0.287925,0.295960,0.189904,0.223072,events/second
1645911200,1614,0.288526,0.254232,0.190699,0.222297,events/second
1645911230,1620,0.288054,0.305727,0.210307,0.228087,events/second
1645911260,1632,0.288647,0.260156,0.209160,0.227147,events/second
1645911290,1638,0.288179,0.309320,0.227011,0.232778,events/second
1645911320,1650,0.288765,0.262335,0.224275,0.231685,events/second
1645911350,1656,0.288301,0.310642,0.240687,0.237167,events/second
1645911380,1668,0.288880,0.263137,0.236650,0.235930,events/second
1645911410,1674,0.288420,0.311128,0.251884,0.241273,events/second
1645911440,1686,0.288993,0.263432,0.246781,0.239901,events/second
1645911470,1692,0.288537,0.311307,0.261052,0.245113,events/second
1645911500,1704,0.289104,0.263540,0.255076,0.243616,events/second
1645911530,1710,0.288652,0.311373,0.268557,0.248707,events/second
1645911560,1722,0.289213,0.263580,0.261868,0.247091,events/second
1645911590,1728,0.288765,0.311397,0.274703,0.252068,events/second
1645911620,1740,0.289320,0.263595,0.267428,0.250343,events/second
1645911650,1746,0.288876,0.311406,0.279734,0.255213,events/second
1645911680,1758,0.289424,0.263600,0.271980,0.253384,events/second
1645911710,1764,0.288984,0.311409,0.283853,0.258155,events/second
1645911740,1776,0.289527,0.263602,0.275708,0.256230,events/second
1645911770,1782,0.289090,0.311410,0.287225,0.260907,events/second
1645911800,1794,0.289627,0.263603,0.278759,0.258892,events/second
1645911830,1800,0.289195,0.311411,0.289987,0.263482,events/second
1645911860,1812,0.289726,0.263603,0.281258,0.261382,events/second
1645911890,1818,0.289297,0.311411,0.292247,0.265890,events/second
1645911920,1830,0.289823,0.263604,0.283303,0.263712,events/second
1645911950,1836,0.289398,0.311411,0.294098,0.268144,events/second
1645911980,1848,0.289917,0.263604,0.284978,0.265891,events/second
1645912010,1854,0.289496,0.311411,0.295614,0.270252,events/second
1645912040,1866,0.290011,0.263604,0.286349,0.267930,events/second
1645912070,1872,0.289593,0.311411,0.296854,0.272224,events/second
1645912100,1884,0.290103,0.263604,0.287472,0.269837,events/second
1645912130,1890,0.289688,0.311411,0.297870,0.274068,events/second
1645912160,1902,0.290192,0.263604,0.288391,0.271622,events/second
1645912190,1908,0.289781,0.311411,0.298702,0.275794,events/second
1645912220,1920,0.290280,0.263604,0.289143,0.273291,events/second
1645912250,1926,0.289872,0.311411,0.299383,0.277409,events/second
1645912280,1938,0.290366,0.263604,0.289759,0.274853,events/second
1645912310,1944,0.289961,0.311411,0.299940,0.278919,events/second
1645912340,1956,0.290451,0.263604,0.290264,0.276313,events/second
1645912370,1962,0.290050,0.311411,0.300396,0.280332,events/second
1645912400,1974,0.290534,0.263604,0.290677,0.277680,events/second
1645912430,1980,0.290135,0.311411,0.300770,0.281654,events/second
1645912460,1992,0.290615,0.263604,0.291015,0.278959,events/second
1645912490,1998,0.290219,0.311411,0.301076,0.282891,events/second
